_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,__v,response,pic,stimulus,block
67a97ea1d14f19965b60d0d7,7319,instructions,0,7320,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,,,,
67a97ea1d14f19965b60d0d9,5928,instructions,1,13248,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,,,,
67a97ea1d14f19965b60d0db,2389,image-slider-response,2,15639,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,0,circle.png,circle.png,practice block
67a97ea1d14f19965b60d0dd,2082,html-button-response,3,17722,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,0,,<p style='color:green; font-size:22px; font-weight:bold;'>✅ Correct!</p>\n               <p style='font-size:18px; color:#333;'>Remember: Move the slider <strong>left</strong> for simple objects.</p>,
67a97ea1d14f19965b60d0df,968,html-button-response,5,24724,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,0,,<p style='color:green; font-size:22px; font-weight:bold;'>✅ Correct!</p>\n               <p style='font-size:18px; color:#333;'>Remember: Move the slider <strong>right</strong> for complex objects.</p>,
67a97ea1d14f19965b60d0e1,6033,image-slider-response,4,23756,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,78,concave.png,concave.png,practice block
67a97ea1d14f19965b60d0e3,3431,image-slider-response,6,28155,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,54,heptagon.png,heptagon.png,practice block
67a97ea1d14f19965b60d0e5,727,html-button-response,7,28883,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,0,,<p style='color:green; font-size:22px; font-weight:bold;'>✅ Correct!</p>\n               <p style='font-size:18px; color:#333;'>Remember: Move the slider <strong>right</strong> for complex objects.</p>,
67a97ea1d14f19965b60d0e7,867,instructions,10,34844,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,,,,
67a97ea1d14f19965b60d0e9,4294,image-slider-response,8,33177,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,11,square.png,square.png,practice block
67a97ea1d14f19965b60d0eb,798,html-button-response,9,33976,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,0,,<p style='color:green; font-size:22px; font-weight:bold;'>✅ Correct!</p>\n               <p style='font-size:18px; color:#333;'>Remember: Move the slider <strong>left</strong> for simple objects.</p>,
67a97ea1d14f19965b60d0ed,4072,image-slider-response,11,38916,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,83,list4/15- 2021-10-074- A.png,list4/15- 2021-10-074- A.png,blockpics
67a97ea1d14f19965b60d0ef,2772,image-slider-response,12,41689,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,79,list4/4-68-9-074-AB.png,list4/4-68-9-074-AB.png,blockpics
67a97ea1d14f19965b60d0f1,3542,image-slider-response,13,45232,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,59,list4/22-89-13-031-AB.png,list4/22-89-13-031-AB.png,blockpics
67a97ea1d14f19965b60d0f3,3739,image-slider-response,15,52170,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,48,list4/25-4-5-printedmaterial007-A.png,list4/25-4-5-printedmaterial007-A.png,blockpics
67a97ea1d14f19965b60d0f5,3197,image-slider-response,14,48430,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,46,list4/8-25-8-007-AB.png,list4/8-25-8-007-AB.png,blockpics
67a97ea1d14f19965b60d0f7,2546,image-slider-response,17,57094,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,61,list4/21-82-9-031-AB.png,list4/21-82-9-031-AB.png,blockpics
